"ELEMENT","Axis_0","Axis_1","ENDW_CWE","ENDW_RICHNESS","ENDW_SINGLE","ENDW_WE","PD","PD_P","PD_P_per_taxon","PD_per_taxon","PE_WE","PE_WE_P","PHYLO_RPD1","PHYLO_RPD2","PHYLO_RPD_DIFF1","PHYLO_RPD_DIFF2","PHYLO_RPD_NULL1","PHYLO_RPD_NULL2","PHYLO_RPE1","PHYLO_RPE2","PHYLO_RPE_DIFF1","PHYLO_RPE_DIFF2","PHYLO_RPE_NULL1","PHYLO_RPE_NULL2","ELEMENT.1","Axis_0.1","Axis_1.1","C_ENDW_CWE","C_ENDW_RICHNESS","C_ENDW_SINGLE","C_ENDW_WE","C_PD","C_PD_P","C_PD_P_per_taxon","C_PD_per_taxon","C_PE_WE","C_PE_WE_P","C_PHYLO_RPD1","C_PHYLO_RPD2","C_PHYLO_RPD_DIFF1","C_PHYLO_RPD_DIFF2","C_PHYLO_RPD_NULL1","C_PHYLO_RPD_NULL2","C_PHYLO_RPE1","C_PHYLO_RPE2","C_PHYLO_RPE_DIFF1","C_PHYLO_RPE_DIFF2","C_PHYLO_RPE_NULL1","C_PHYLO_RPE_NULL2","P_ENDW_CWE","P_ENDW_RICHNESS","P_ENDW_SINGLE","P_ENDW_WE","P_PD","P_PD_P","P_PD_P_per_taxon","P_PD_per_taxon","P_PE_WE","P_PE_WE_P","P_PHYLO_RPD1","P_PHYLO_RPD2","P_PHYLO_RPD_DIFF1","P_PHYLO_RPD_DIFF2","P_PHYLO_RPD_NULL1","P_PHYLO_RPD_NULL2","P_PHYLO_RPE1","P_PHYLO_RPE2","P_PHYLO_RPE_DIFF1","P_PHYLO_RPE_DIFF2","P_PHYLO_RPE_NULL1","P_PHYLO_RPE_NULL2","Q_ENDW_CWE","Q_ENDW_RICHNESS","Q_ENDW_SINGLE","Q_ENDW_WE","Q_PD","Q_PD_P","Q_PD_P_per_taxon","Q_PD_per_taxon","Q_PE_WE","Q_PE_WE_P","Q_PHYLO_RPD1","Q_PHYLO_RPD2","Q_PHYLO_RPD_DIFF1","Q_PHYLO_RPD_DIFF2","Q_PHYLO_RPD_NULL1","Q_PHYLO_RPD_NULL2","Q_PHYLO_RPE1","Q_PHYLO_RPE2","Q_PHYLO_RPE_DIFF1","Q_PHYLO_RPE_DIFF2","Q_PHYLO_RPE_NULL1","Q_PHYLO_RPE_NULL2","T_ENDW_CWE","T_ENDW_RICHNESS","T_ENDW_SINGLE","T_ENDW_WE","T_PD","T_PD_P","T_PD_P_per_taxon","T_PD_per_taxon","T_PE_WE_P","T_PHYLO_RPD1","T_PHYLO_RPD2","T_PHYLO_RPD_DIFF1","T_PHYLO_RPD_DIFF2","T_PHYLO_RPD_NULL1","T_PHYLO_RPD_NULL2","T_PHYLO_RPE_NULL1","T_PHYLO_RPE_NULL2","P_PHYLO_RPD1_SIG","P_PHYLO_RPD2_SIG","P_PD_P_SIG","P_PE_WE_P_SIG","P_PD_P_per_taxon_SIG","P_PHYLO_RPE2_SIG","P_PHYLO_RPE1_CANAPE_SIG","P_PHYLO_RPE2_CANAPE_SIG","SP_P"
"950000:7710000",950000,7710000,0.00467460308871144,228,1.06580950422621,1.06580950422621,28.1423450000001,0.360250001372909,0.00158004386567065,0.123431337719298,0.0453740699367668,0.000580833216173516,1.95609430570027,0.996222070835698,13.7553367059775,-0.106722977777587,0.184168012924071,0.361616161616162,0.674671710818406,0.698187996695851,-0.0218794834717881,-0.0196142572064925,0.000860912362056711,0.000831915213269618,"'950000:7710000'",950000,7710000,994,0,994,994,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,1,994,984,0.994994994994995,0,0.994994994994995,0.994994994994995,0,0,0,0,0.004004004004004,0.004004004004004,0,0,0,0,0,0,0,0,0,0.001001001001001,0.994994994994995,0.984984984984985,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Neo","Neo",0.184168012924071
"950000:7730000",950000,7730000,0.00640086130495197,407,2.60515055111545,2.60515055111545,41.6980070000001,0.533775955024273,0.00131148883298347,0.102452105651106,0.100224265278288,0.00128297026079745,1.62362317523354,1.00924025109632,16.0159351768984,0.381772382222526,0.32875605815832,0.528888888888889,0.609683452722981,0.76967889336666,-0.064163114485201,-0.0299914209540523,0.00210432193143413,0.00166689027314443,"'950000:7730000'",950000,7730000,978,0,978,978,0,0,0,0,644,644,0,6,0,6,0,1,21,41,21,29,978,971,0.978978978978979,0,0.978978978978979,0.978978978978979,0,0,0,0,0.644644644644645,0.644644644644645,0,0.00600600600600601,0,0.00600600600600601,0,0.001001001001001,0.021021021021021,0.041041041041041,0.021021021021021,0.029029029029029,0.978978978978979,0.971971971971972,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Not Sig","Neo","Mixed",0.32875605815832
"950000:7750000",950000,7750000,0.00402846396063633,276,1.11185605313563,1.11185605313563,35.761927,0.45778822805448,0.00165865300019739,0.129572199275362,0.0633767389459369,0.000811285281744795,2.05341241424437,1.08423527697114,18.3460748546043,2.77837835555575,0.222940226171244,0.422222222222222,0.903328426343999,0.886649921629317,-0.0067823937655607,-0.00810213608681012,0.000898106666506969,0.000915000680600037,"'950000:7750000'",950000,7750000,964,0,964,964,56,56,56,56,407,407,56,258,56,231,0,14,22,79,20,68,964,920,0.964964964964965,0,0.964964964964965,0.964964964964965,0.0560560560560561,0.0560560560560561,0.0560560560560561,0.0560560560560561,0.407407407407407,0.407407407407407,0.0560560560560561,0.258258258258258,0.0560560560560561,0.231231231231231,0,0.014014014014014,0.022022022022022,0.0790790790790791,0.02002002002002,0.0680680680680681,0.964964964964965,0.920920920920921,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Neo","Not Sig",0.222940226171244
"950000:7770000",950000,7770000,0.00277439772435364,27,0.0749087385575482,0.0749087385575482,9.377847,0.120045767139338,0.0044461395236792,0.347327666666667,0.0113329030178557,0.000145072428319017,5.50432073031485,1.63249051466957,7.67412233360259,3.63334379111114,0.0218093699515347,0.0735353535353535,2.3975796378011,1.41174241364368,0.00660609318047758,0.00330530328837978,6.05078663631246e-05,0.000102761259360756,"'950000:7770000'",950000,7770000,999,0,999,999,256,256,256,256,671,671,256,945,256,802,0,0,0,708,75,705,999,388,1,0,1,1,0.256256256256256,0.256256256256256,0.256256256256256,0.256256256256256,0.671671671671672,0.671671671671672,0.256256256256256,0.945945945945946,0.256256256256256,0.802802802802803,0,0,0,0.708708708708709,0.0750750750750751,0.705705705705706,1,0.388388388388388,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Neo","Not Sig",0.0218093699515347
"950000:7790000",950000,7790000,0.00295407563867801,350,1.0339264735373,1.0339264735373,40.2295340000001,0.514978040342107,0.00147136582954888,0.114941525714286,0.0669482493758284,0.0008570041668367,1.82155089698151,1.05075898585879,18.1442142504041,1.94336700888916,0.282714054927302,0.49010101010101,1.02615726137083,0.933439226046041,0.0017065443311325,-0.00477388047231907,0.000835158702372619,0.000918114584135154,"'950000:7790000'",950000,7790000,29,0,29,29,25,25,25,25,7,7,25,105,25,96,0,34,426,258,415,293,29,6,0.029029029029029,0,0.029029029029029,0.029029029029029,0.025025025025025,0.025025025025025,0.025025025025025,0.025025025025025,0.00700700700700701,0.00700700700700701,0.025025025025025,0.105105105105105,0.025025025025025,0.0960960960960961,0,0.034034034034034,0.426426426426426,0.258258258258258,0.415415415415415,0.293293293293293,0.029029029029029,0.00600600600600601,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,"Not Sig","Not Sig","Not Sig","Very Sig Low","Not Sig","Not Sig","Not Sig","Not Sig",0.282714054927302
"950000:7810000",950000,7810000,0.00345985989989011,353,1.22133054466121,1.22133054466121,39.048852,0.499864136645702,0.00141604571287734,0.11061997733711,0.0625891325430363,0.000801203136574368,1.75306459254215,1.01075468807035,16.7742295096932,0.415489760000176,0.28513731825525,0.494545454545455,0.812138439847351,0.772976607722407,-0.0144779405963665,-0.0183824413930193,0.000986535173393543,0.00103651666631301,"'950000:7810000'",950000,7810000,402,0,402,402,0,0,0,0,0,0,0,7,0,7,0,91,15,3,32,6,402,361,0.402402402402402,0,0.402402402402402,0.402402402402402,0,0,0,0,0,0,0,0.00700700700700701,0,0.00700700700700701,0,0.0910910910910911,0.015015015015015,0.003003003003003,0.032032032032032,0.00600600600600601,0.402402402402402,0.361361361361361,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Not Sig",0.28513731825525
"950000:7830000",950000,7830000,0.00442553406743705,91,0.402723600136771,0.402723600136771,20.814993,0.266452609291339,0.00292805065155318,0.228736186813187,0.0282653172249857,0.000361824168139037,3.62492670662283,1.26093730018368,15.072809865105,4.30743707555562,0.0735056542810986,0.211313131313131,1.11227233766285,0.942044243349128,0.00285309014004553,-0.00173891816474257,0.000325301777170252,0.000384084049866586,"'950000:7830000'",950000,7830000,994,0,994,994,506,506,506,506,819,819,506,707,506,668,0,188,2,24,2,20,994,991,0.994994994994995,0,0.994994994994995,0.994994994994995,0.506506506506507,0.506506506506507,0.506506506506507,0.506506506506507,0.81981981981982,0.81981981981982,0.506506506506507,0.707707707707708,0.506506506506507,0.668668668668669,0,0.188188188188188,0.002002002002002,0.024024024024024,0.002002002002002,0.02002002002002,0.994994994994995,0.991991991991992,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,8,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Sig Low","Neo","Neo",0.0735056542810986
"970000:7730000",970000,7730000,0.00819156943428189,83,0.679900263045397,0.679900263045397,15.045755,0.192600625832938,0.00232048946786672,0.181274156626506,0.0274412795978409,0.000351275667070265,2.872765961219,1.03627510638374,9.80837917366723,0.526680955555621,0.0670436187399031,0.185858585858586,0.63962216146981,0.65721819379674,-0.0154610481369934,-0.0143124025991066,0.000549192458033438,0.000534488652909852,"'970000:7730000'",970000,7730000,999,0,999,999,0,0,0,0,888,888,0,6,0,5,0,1,0,0,0,0,999,999,1,0,1,1,0,0,0,0,0.888888888888889,0.888888888888889,0,0.00600600600600601,0,0.00500500500500501,0,0.001001001001001,0,0,0,0,1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Very Sig Low","Neo","Neo",0.0670436187399031
"970000:7750000",970000,7750000,0.00762810035825197,312,2.37996731177462,2.37996731177462,34.631388,0.443316204621389,0.0014208852712224,0.110998038461538,0.0703110353469072,0.000900051171295566,1.75905596577333,1.00018924925974,14.9439029660744,0.00655272444461871,0.252019386106624,0.443232323232323,0.468184308478196,0.604940925523686,-0.0798670762934611,-0.0459169009363592,0.00192242916944638,0.00148783316406707,"'970000:7750000'",970000,7750000,999,0,999,999,0,0,0,0,373,373,0,0,0,0,0,0,0,0,0,0,999,999,1,0,1,1,0,0,0,0,0.373373373373373,0.373373373373373,0,0,0,0,0,0,0,0,0,0,1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Very Sig Low","Neo","Neo",0.252019386106624
"970000:7770000",970000,7770000,0.00637032859731916,263,1.67539642109494,1.67539642109494,32.937929,0.421638245408147,0.0016031872448979,0.125239273764258,0.0755917235637512,0.000967649231704816,1.9847458091836,1.05091103462756,16.3423887310178,1.5956669866668,0.212439418416801,0.401212121212121,0.715024655518634,0.835295211139292,-0.0301273211997076,-0.0149052918095905,0.0013533089023384,0.0011584517890208,"'970000:7770000'",970000,7770000,999,0,999,999,1,1,1,1,928,928,1,57,1,50,0,0,1,15,0,7,999,998,1,0,1,1,0.001001001001001,0.001001001001001,0.001001001001001,0.001001001001001,0.928928928928929,0.928928928928929,0.001001001001001,0.0570570570570571,0.001001001001001,0.0500500500500501,0,0,0.001001001001001,0.015015015015015,0,0.00700700700700701,1,0.998998998998999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Very Sig Low","Not Sig","Very Sig Low","Not Sig","Very Sig Low","Sig Low","Neo","Neo",0.212439418416801
"970000:7790000",970000,7790000,0.00507157059397671,398,2.01848509640273,2.01848509640273,41.7757899999999,0.534771654773414,0.00134364737380255,0.104964296482412,0.113714625466502,0.00145566028632039,1.66343544876755,1.01344551727733,16.6616263990307,0.554244995555674,0.321486268174475,0.527676767676768,0.892801952155251,1.00625793838125,-0.0136536281444936,0.000707193545584953,0.00163044030404098,0.00144660750568793,"'970000:7790000'",970000,7790000,929,0,929,929,1,1,1,1,869,869,1,7,1,6,0,18,287,642,235,650,929,919,0.92992992992993,0,0.92992992992993,0.92992992992993,0.001001001001001,0.001001001001001,0.001001001001001,0.001001001001001,0.86986986986987,0.86986986986987,0.001001001001001,0.00700700700700701,0.001001001001001,0.00600600600600601,0,0.018018018018018,0.287287287287287,0.642642642642643,0.235235235235235,0.650650650650651,0.92992992992993,0.91991991991992,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,NA,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Not Sig","Not Sig","Not Sig",0.321486268174475
"970000:7810000",970000,7810000,0.00247784316166779,191,0.473268043878548,0.473268043878548,27.5787840000001,0.353035860155334,0.00184835528877138,0.144391539267016,0.0377642999318779,0.000483420592786633,2.28826384749897,1.02554431207095,15.5265095080777,0.686933813333521,0.154281098546042,0.344242424242424,1.26455758340496,0.894048684085193,0.00790065399952483,-0.0044753460785841,0.000382284365006905,0.000540709472976047,"'970000:7810000'",970000,7810000,135,0,135,135,2,2,2,2,0,0,2,6,2,6,0,221,222,43,137,60,135,129,0.135135135135135,0,0.135135135135135,0.135135135135135,0.002002002002002,0.002002002002002,0.002002002002002,0.002002002002002,0,0,0.002002002002002,0.00600600600600601,0.002002002002002,0.00600600600600601,0,0.221221221221221,0.222222222222222,0.043043043043043,0.137137137137137,0.0600600600600601,0.135135135135135,0.129129129129129,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,16,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Not Sig","Not Sig",0.154281098546042
"970000:7830000",970000,7830000,0.00307530350545636,91,0.279852618996529,0.279852618996529,19.325529,0.247385988935257,0.00271852735093689,0.212368450549451,0.0279728318689799,0.000358080064728229,3.36553686045987,1.15962182313402,13.583345865105,2.66015705333342,0.0735056542810986,0.213333333333333,1.58405921560822,1.08972327194603,0.010313875945265,0.00230316637764292,0.000226052196281526,0.0003285972447746,"'970000:7830000'",970000,7830000,952,0,952,952,118,118,118,118,758,758,118,229,118,204,0,212,52,267,80,300,952,904,0.952952952952953,0,0.952952952952953,0.952952952952953,0.118118118118118,0.118118118118118,0.118118118118118,0.118118118118118,0.758758758758759,0.758758758758759,0.118118118118118,0.229229229229229,0.118118118118118,0.204204204204204,0,0.212212212212212,0.0520520520520521,0.267267267267267,0.0800800800800801,0.3003003003003,0.952952952952953,0.904904904904905,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,13,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Mixed","Not Sig",0.0735056542810986
"970000:7850000",970000,7850000,0.00240526456566946,149,0.35838442028475,0.35838442028475,26.879776,0.344087862646253,0.00230931451440438,0.180401181208054,0.0365466696341056,0.000467833714136535,2.85893136883263,1.10456220499284,17.4777398780291,2.54454537333344,0.120355411954766,0.311515151515152,1.61608068129985,0.966539679554709,0.0139322853047847,-0.00126519718024276,0.000289486607661349,0.000484029496183819,"'970000:7850000'",970000,7850000,285,0,285,285,372,372,372,372,232,232,372,157,372,165,0,944,519,128,445,129,285,686,0.285285285285285,0,0.285285285285285,0.285285285285285,0.372372372372372,0.372372372372372,0.372372372372372,0.372372372372372,0.232232232232232,0.232232232232232,0.372372372372372,0.157157157157157,0.372372372372372,0.165165165165165,0,0.944944944944945,0.519519519519519,0.128128128128128,0.445445445445445,0.129129129129129,0.285285285285285,0.686686686686687,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,4,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Not Sig",0.120355411954766
"970000:7890000",970000,7890000,0.00167920663757134,24,0.0403009593017121,0.0403009593017121,8.35229199999999,0.106917643304669,0.0044549018043612,0.348012166666666,0.0089605089484896,0.000114703425069778,5.51516843379917,1.09347589743411,6.83787007431341,0.713996524444476,0.0193861066235864,0.0977777777777778,3.52355980345987,0.969180238794166,0.00641748159879312,-0.000284942609249624,3.2553278918992e-05,0.000118350973821432,"'970000:7890000'",970000,7890000,999,0,999,999,162,162,162,162,195,195,162,56,162,61,0,949,18,15,103,13,999,999,1,0,1,1,0.162162162162162,0.162162162162162,0.162162162162162,0.162162162162162,0.195195195195195,0.195195195195195,0.162162162162162,0.0560560560560561,0.162162162162162,0.0610610610610611,0,0.94994994994995,0.018018018018018,0.015015015015015,0.103103103103103,0.013013013013013,1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,7,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Sig Low","Neo","Neo",0.0193861066235864
"990000:7730000",990000,7730000,0.00996223378176099,14,0.139471272944654,0.139471272944654,4.798311,0.0614231523470288,0.00438736802478777,0.3427365,0.00713582541806283,9.13456613744863e-05,5.43156161468726,1.09368562632299,3.91489821001616,0.411025582222248,0.0113085621970921,0.0561616161616162,0.810818790092279,0.784679583680648,-0.00166493932155391,-0.00195810994927686,0.000112658540343016,0.000116411415913253,"'990000:7730000'",990000,7730000,999,0,999,999,45,45,45,45,577,577,45,100,45,94,0,197,0,0,0,0,999,999,1,0,1,1,0.045045045045045,0.045045045045045,0.045045045045045,0.045045045045045,0.577577577577578,0.577577577577578,0.045045045045045,0.1001001001001,0.045045045045045,0.0940940940940941,0,0.197197197197197,0,0,0,0,1,1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,18,NA,NA,"Not Sig","Not Sig","Not Sig","Not Sig","Not Sig","Very Sig Low","Neo","Neo",0.0113085621970921
"990000:7750000",990000,7750000,0.00507335571569208,188,0.953790874550111,0.953790874550111,26.641141,0.341033097342309,0.00181400583692718,0.141708196808511,0.0438900836995701,0.000561836716628526,2.24573922611584,0.991841264303426,14.7781692487884,-0.21914598222209,0.151857835218094,0.343838383838384,0.72925195002961,0.741931291258577,-0.0162949918395327,-0.0152664503578048,0.000770428816276341,0.00075726246250573,"'990000:7750000'",990000,7750000,997,0,997,997,0,0,0,0,204,204,0,2,0,2,0,360,0,1,0,2,997,995,0.997997997997998,0,0.997997997997998,0.997997997997998,0,0,0,0,0.204204204204204,0.204204204204204,0,0.002002002002002,0,0.002002002002002,0,0.36036036036036,0,0.001001001001001,0,0.002002002002002,0.997997997997998,0.995995995995996,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,17,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Very Sig Low","Neo","Neo",0.151857835218094
"990000:7770000",990000,7770000,0.00596727975954664,203,1.21135779118797,1.21135779118797,27.2898500000001,0.349337217632947,0.00172087299326575,0.13443275862069,0.045476898605682,0.000582149525390743,2.130440765663,1.02079057100537,14.4803645452344,0.555815835555738,0.163974151857835,0.342222222222222,0.594953132490241,0.655921603836489,-0.0309608846787483,-0.0238559276645421,0.000978479637470086,0.000887529122361191,"'990000:7770000'",990000,7770000,998,0,998,998,0,0,0,0,138,138,0,6,0,6,0,0,0,0,0,0,998,998,0.998998998998999,0,0.998998998998999,0.998998998998999,0,0,0,0,0.138138138138138,0.138138138138138,0,0.00600600600600601,0,0.00600600600600601,0,0,0,0,0,0,0.998998998998999,0.998998998998999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,1,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Very Sig Low","Neo","Neo",0.163974151857835
"990000:7790000",990000,7790000,0.00363959562798902,186,0.676964786805958,0.676964786805958,27.825671,0.35619625926525,0.00191503365196371,0.14960038172043,0.0416369767814933,0.000532994707537582,2.37081166113107,1.04206352444621,16.088901075929,1.12320004000017,0.150242326332795,0.341818181818182,0.974714580125807,0.829784321393846,-0.00108011972086862,-0.0085410944449584,0.00054682131405974,0.000642329209887063,"'990000:7790000'",990000,7790000,933,0,933,933,16,16,16,16,89,89,16,25,16,23,0,367,18,13,18,14,933,909,0.933933933933934,0,0.933933933933934,0.933933933933934,0.016016016016016,0.016016016016016,0.016016016016016,0.016016016016016,0.0890890890890891,0.0890890890890891,0.016016016016016,0.025025025025025,0.016016016016016,0.023023023023023,0,0.367367367367367,0.018018018018018,0.013013013013013,0.018018018018018,0.014014014014014,0.933933933933934,0.90990990990991,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,21,NA,NA,"Sig Low","Not Sig","Sig Low","Not Sig","Sig Low","Sig Low","Not Sig","Not Sig",0.150242326332795
"990000:7810000",990000,7810000,0.00490197085040626,318,1.55882673042919,1.55882673042919,36.876624,0.472057458133934,0.00148445741551552,0.115964226415094,0.064307339538221,0.000823197894735929,1.83775828040821,1.01860698245988,16.8105334846527,0.673628502222383,0.25686591276252,0.463434343434343,0.653773106265946,0.72711324899673,-0.0340560512496247,-0.0241346461180054,0.00125914921682487,0.00113214536507453,"'990000:7810000'",990000,7810000,994,0,994,994,2,2,2,2,43,43,2,8,2,8,0,61,0,0,0,0,994,989,0.994994994994995,0,0.994994994994995,0.994994994994995,0.002002002002002,0.002002002002002,0.002002002002002,0.002002002002002,0.043043043043043,0.043043043043043,0.002002002002002,0.00800800800800801,0.002002002002002,0.00800800800800801,0,0.0610610610610611,0,0,0,0,0.994994994994995,0.98998998998999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,2,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Very Sig Low","Neo","Neo",0.25686591276252
"990000:7830000",990000,7830000,0.00273717545715916,206,0.563858144174787,0.563858144174787,28.8640660000001,0.369488747868301,0.00179363469838981,0.140116825242719,0.0468525640744972,0.000599759411383874,2.22051975660658,1.0263576329675,15.8652778045235,0.741250840000187,0.166397415185784,0.36,1.31682438032334,0.974423290282697,0.0112726000530287,-0.00122978837102415,0.00045545892098125,0.000615501925461853,"'990000:7830000'",990000,7830000,300,0,300,300,2,2,2,2,170,170,2,6,2,6,0,215,415,232,363,239,300,414,0.3003003003003,0,0.3003003003003,0.3003003003003,0.002002002002002,0.002002002002002,0.002002002002002,0.002002002002002,0.17017017017017,0.17017017017017,0.002002002002002,0.00600600600600601,0.002002002002002,0.00600600600600601,0,0.215215215215215,0.415415415415415,0.232232232232232,0.363363363363363,0.239239239239239,0.3003003003003,0.414414414414414,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,NA,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,9,NA,NA,"Very Sig Low","Very Sig Low","Very Sig Low","Not Sig","Very Sig Low","Not Sig","Not Sig","Not Sig",0.166397415185784
